resref,name,game,material_family,material_target,wiki_url,stackable,category
gxa_im_gift_sigrun_spyglass,Spyglass,daoa,,,https://dragonage.fandom.com/wiki/Spyglass,0,gifts
gxa_im_gift_velanna_1,Discarded Journal,daoa,,,https://dragonage.fandom.com/wiki/Discarded_Journal,0,gifts
gxa_im_gift_velanna_2,Shiny Malachite,daoa,,,https://dragonage.fandom.com/wiki/Shiny_Malachite,0,gifts
gxa_im_gift_velanna_3,Ornate Silver Bowl,daoa,,,https://dragonage.fandom.com/wiki/Ornate_Silver_Bowl,0,gifts
gxa_im_gift_velanna_4,Elven Runestone,daoa,,,https://dragonage.fandom.com/wiki/Elven_Runestone,0,gifts
gxa_im_gift_velanna_5,Carved Greenstone,daoa,,,https://dragonage.fandom.com/wiki/Carved_Greenstone,0,gifts
gxa_im_gift_velanna_book,Blank Journal,daoa,,,https://dragonage.fandom.com/wiki/Blank_Journal,0,gifts
gxa_im_cth_mag_001,Lorekeeper's Robe,daoa,,,https://dragonage.fandom.com/wiki/Lorekeeper%27s_Robe,0,mage_robes
gxa_im_cth_mag_002,Blood Promise,daoa,,,https://dragonage.fandom.com/wiki/Blood_Promise,0,mage_robes
gxa_im_cth_mag_003,Vestments of Urthemiel,daoa,,,https://dragonage.fandom.com/wiki/Vestments_of_Urthemiel,0,mage_robes
gxa_im_cth_mag_004,Spellminder,daoa,,,https://dragonage.fandom.com/wiki/Spellminder,0,mage_robes
gxa_im_cth_mag_005,Robes of the Architect,daoa,,,https://dragonage.fandom.com/wiki/Robes_of_the_Architect,0,mage_robes
gxa_im_cth_mag_pl2,Grey Warden Robes,daoa,,,https://dragonage.fandom.com/wiki/Grey_Warden_Robes,0,mage_robes
gxa_im_cth_mag_pla,Robes of the Orlesian Magister,daoa,,,https://dragonage.fandom.com/wiki/Robes_of_the_Orlesian_Magister,0,mage_robes
gxa_im_cth_mag_vel,Skins of the Keeper,daoa,,,https://dragonage.fandom.com/wiki/Skins_of_the_Keeper,0,mage_robes
prc_im_ep1_reward3,Vestments of the Seer,daoa,,,https://dragonage.fandom.com/wiki/Vestments_of_the_Seer_(Awakening),0,mage_robes
str_im_robes,Vestments of the Seer,daoa,,,https://dragonage.fandom.com/wiki/Vestments_of_the_Seer_(Awakening),0,mage_robes
gxa_im_manual_battlemage,Manual: Battlemage,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Battlemage,0,manuals
gxa_im_manual_bloodmage,Manual: Blood Mage,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Blood_Mage,0,manuals
gxa_im_manual_guardian,Manual: Guardian,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Guardian,0,manuals
gxa_im_manual_keeper,Manual: Keeper,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Keeper,0,manuals
gxa_im_manual_legionnaire,Manual: Legionnaire Scout,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Legionnaire_Scout,0,manuals
gxa_im_manual_reaver,Manual: Reaver,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Reaver,0,manuals
gxa_im_manual_shadow,Manual: Shadow,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Shadow,0,manuals
gxa_im_manual_spiritwarrior,Manual: Spirit Warrior,daoa,,,https://dragonage.fandom.com/wiki/Manual:_Spirit_Warrior,0,manuals
gxa_im_anders_kitten,Ser Pounce-a-lot,daoa,,,https://dragonage.fandom.com/wiki/Ser_Pounce-a-lot,0,miscellaneous
coa100im_guardhouse_key,Guardhouse Key,daoa,,,https://dragonage.fandom.com/wiki/Guardhouse_Key,0,plot_items
coa100im_orphans_hammer,Hammer,daoa,,,https://dragonage.fandom.com/wiki/Hammer,0,plot_items
coa100im_orphans_pie,Pie,daoa,,,https://dragonage.fandom.com/wiki/Pie,0,plot_items
coa100im_orphans_pitchfork,Pitchfork,daoa,,,https://dragonage.fandom.com/wiki/Pitchfork,0,plot_items
coa100im_orphans_scarecrow,Scarecrow,daoa,,,https://dragonage.fandom.com/wiki/Scarecrow,0,plot_items
coa100im_orphans_toy,Doll,daoa,,,https://dragonage.fandom.com/wiki/Doll,0,plot_items
coa100im_poison,Poison,daoa,,,https://dragonage.fandom.com/wiki/Poison,0,plot_items
coa100im_sniper_cage_key,Cell Key,daoa,,,https://dragonage.fandom.com/wiki/Cell_Key_(Awakening),0,plot_items
coa100ip_smugglers_key,Smugglers' Key,daoa,,,https://dragonage.fandom.com/wiki/Smugglers%27_Key,0,plot_items
coa110im_kristoffs_room_key,Inn Key,daoa,,,https://dragonage.fandom.com/wiki/Inn_Key,0,plot_items
coa110im_orphans_bottle,Antivan Brandy,daoa,,,https://dragonage.fandom.com/wiki/Antivan_Brandy,0,plot_items
coa110im_orphans_irritant,Pouch of Herbs,daoa,,,https://dragonage.fandom.com/wiki/Pouch_of_Herbs,0,plot_items
coa110im_orphans_knife,Kitchen Knife,daoa,,,https://dragonage.fandom.com/wiki/Kitchen_Knife,0,plot_items
coa110im_orphans_soles,Shoe Soles,daoa,,,https://dragonage.fandom.com/wiki/Shoe_Soles,0,plot_items
coa140im_orphans_flowers,Flowers,daoa,,,https://dragonage.fandom.com/wiki/Flowers,0,plot_items
coa140im_orphans_sermons,The Sermons of Justinia II,daoa,,,https://dragonage.fandom.com/wiki/The_Sermons_of_Justinia_II_(item),0,plot_items
coa150im_orphans_moonshine,Moonshine,daoa,,,https://dragonage.fandom.com/wiki/Moonshine,0,plot_items
ltl300im_control_rod,Golem Control Rod,daoa,,,https://dragonage.fandom.com/wiki/Golem_Control_Rod_(Awakening),0,plot_items
gxa_im_cft_run_101,Journeyman Dweomer Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Dweomer_Rune_Tracing,0,runes
gxa_im_cft_run_102,Journeyman Flame Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Flame_Rune_Tracing,0,runes
gxa_im_cft_run_103,Journeyman Frost Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Frost_Rune_Tracing,0,runes
gxa_im_cft_run_104,Journeyman Paralyze Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Paralyze_Rune_Tracing,0,runes
gxa_im_cft_run_105,Journeyman Lightning Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Lightning_Rune_Tracing,0,runes
gxa_im_cft_run_106,Journeyman Cold Iron Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Cold_Iron_Rune_Tracing,0,runes
gxa_im_cft_run_107,Journeyman Hale Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Hale_Rune_Tracing,0,runes
gxa_im_cft_run_108,Journeyman Silverite Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Silverite_Rune_Tracing,0,runes
gxa_im_cft_run_109,Journeyman Slow Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Slow_Rune_Tracing,0,runes
gxa_im_cft_run_110,Journeyman Barrier Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Barrier_Rune_Tracing,0,runes
gxa_im_cft_run_111,Journeyman Stout Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Stout_Rune_Tracing,0,runes
gxa_im_cft_run_112,Journeyman Tempest Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Tempest_Rune_Tracing,0,runes
gxa_im_cft_run_113,Journeyman Immunity Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Immunity_Rune_Tracing,0,runes
gxa_im_cft_run_114,Journeyman Reservoir Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Reservoir_Rune_Tracing,0,runes
gxa_im_cft_run_115,Diligence Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Diligence_Rune_Tracing,0,runes
gxa_im_cft_run_116,Menacing Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Menacing_Rune_Tracing,0,runes
gxa_im_cft_run_201,Expert Dweomer Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Dweomer_Rune_Tracing,0,runes
gxa_im_cft_run_202,Expert Flame Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Flame_Rune_Tracing,0,runes
gxa_im_cft_run_203,Expert Frost Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Frost_Rune_Tracing,0,runes
gxa_im_cft_run_204,Expert Paralyze Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Paralyze_Rune_Tracing,0,runes
gxa_im_cft_run_205,Expert Lightning Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Lightning_Rune_Tracing,0,runes
gxa_im_cft_run_206,Expert Cold Iron Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Cold_Iron_Rune_Tracing,0,runes
gxa_im_cft_run_207,Expert Hale Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Hale_Rune_Tracing,0,runes
gxa_im_cft_run_208,Expert Silverite Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Silverite_Rune_Tracing,0,runes
gxa_im_cft_run_209,Expert Slow Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Slow_Rune_Tracing,0,runes
gxa_im_cft_run_210,Expert Barrier Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Barrier_Rune_Tracing,0,runes
gxa_im_cft_run_211,Expert Stout Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Stout_Rune_Tracing,0,runes
gxa_im_cft_run_212,Expert Tempest Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Tempest_Rune_Tracing,0,runes
gxa_im_cft_run_213,Expert Immunity Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Immunity_Rune_Tracing,0,runes
gxa_im_cft_run_214,Expert Reservoir Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Expert_Reservoir_Rune_Tracing,0,runes
gxa_im_cft_run_215,Endurance Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Endurance_Rune_Tracing,0,runes
gxa_im_cft_run_216,Intensifying Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Intensifying_Rune_Tracing,0,runes
gxa_im_cft_run_301,Master Dweomer Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Dweomer_Rune_Tracing,0,runes
gxa_im_cft_run_302,Master Flame Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Flame_Rune_Tracing,0,runes
gxa_im_cft_run_303,Master Frost Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Frost_Rune_Tracing,0,runes
gxa_im_cft_run_304,Master Paralyze Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Paralyze_Rune_Tracing,0,runes
gxa_im_cft_run_305,Master Lightning Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Lightning_Rune_Tracing,0,runes
gxa_im_cft_run_306,Master Cold Iron Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Cold_Iron_Rune_Tracing,0,runes
gxa_im_cft_run_307,Master Hale Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Hale_Rune_Tracing,0,runes
gxa_im_cft_run_308,Master Silverite Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Silverite_Rune_Tracing,0,runes
gxa_im_cft_run_309,Master Slow Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Slow_Rune_Tracing,0,runes
gxa_im_cft_run_310,Master Barrier Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Barrier_Rune_Tracing,0,runes
gxa_im_cft_run_311,Master Stout Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Stout_Rune_Tracing,0,runes
gxa_im_cft_run_312,Master Tempest Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Tempest_Rune_Tracing,0,runes
gxa_im_cft_run_313,Master Immunity Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Immunity_Rune_Tracing,0,runes
gxa_im_cft_run_314,Master Reservoir Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Master_Reservoir_Rune_Tracing,0,runes
gxa_im_cft_run_315,Amplification Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Amplification_Rune_Tracing,0,runes
gxa_im_cft_run_316,Elemental Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Elemental_Rune_Tracing,0,runes
gxa_im_cft_run_401,Grandmaster Dweomer Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Dweomer_Rune_Tracing,0,runes
gxa_im_cft_run_402,Grandmaster Flame Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Flame_Rune_Tracing,0,runes
gxa_im_cft_run_403,Grandmaster Frost Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Frost_Rune_Tracing,0,runes
gxa_im_cft_run_404,Grandmaster Paralyze Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Paralyze_Rune_Tracing,0,runes
gxa_im_cft_run_405,Grandmaster Lightning Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Lightning_Rune_Tracing,0,runes
gxa_im_cft_run_406,Grandmaster Cold Iron Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Cold_Iron_Rune_Tracing,0,runes
gxa_im_cft_run_407,Grandmaster Hale Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Hale_Rune_Tracing,0,runes
gxa_im_cft_run_408,Grandmaster Silverite Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Silverite_Rune_Tracing,0,runes
gxa_im_cft_run_409,Grandmaster Slow Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Slow_Rune_Tracing,0,runes
gxa_im_cft_run_410,Grandmaster Barrier Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Barrier_Rune_Tracing,0,runes
gxa_im_cft_run_411,Grandmaster Stout Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Stout_Rune_Tracing,0,runes
gxa_im_cft_run_412,Grandmaster Tempest Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Tempest_Rune_Tracing,0,runes
gxa_im_cft_run_413,Grandmaster Immunity Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Immunity_Rune_Tracing,0,runes
gxa_im_cft_run_414,Grandmaster Reservoir Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Reservoir_Rune_Tracing,0,runes
gxa_im_cft_run_415,Evasion Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Evasion_Rune_Tracing,0,runes
gxa_im_cft_run_416,Momentum Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Momentum_Rune_Tracing,0,runes
gxa_im_cft_run_501,Masterpiece Dweomer Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Dweomer_Rune_Tracing,0,runes
gxa_im_cft_run_502,Masterpiece Flame Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Flame_Rune_Tracing,0,runes
gxa_im_cft_run_503,Masterpiece Frost Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Frost_Rune_Tracing,0,runes
gxa_im_cft_run_504,Masterpiece Paralyze Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Paralyze_Rune_Tracing,0,runes
gxa_im_cft_run_505,Masterpiece Lightning Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Lightning_Rune_Tracing,0,runes
gxa_im_cft_run_506,Masterpiece Cold Iron Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Cold_Iron_Rune_Tracing,0,runes
gxa_im_cft_run_507,Masterpiece Hale Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Hale_Rune_Tracing,0,runes
gxa_im_cft_run_508,Masterpiece Silverite Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Silverite_Rune_Tracing,0,runes
gxa_im_cft_run_509,Masterpiece Slow Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Slow_Rune_Tracing,0,runes
gxa_im_cft_run_510,Masterpiece Barrier Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Barrier_Rune_Tracing,0,runes
gxa_im_cft_run_511,Masterpiece Stout Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Stout_Rune_Tracing,0,runes
gxa_im_cft_run_512,Masterpiece Tempest Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Tempest_Rune_Tracing,0,runes
gxa_im_cft_run_513,Masterpiece Immunity Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Immunity_Rune_Tracing,0,runes
gxa_im_cft_run_514,Masterpiece Reservoir Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Reservoir_Rune_Tracing,0,runes
gxa_im_cft_run_601,Paragon Dweomer Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Dweomer_Rune_Tracing,0,runes
gxa_im_cft_run_602,Paragon Flame Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Flame_Rune_Tracing,0,runes
gxa_im_cft_run_603,Paragon Frost Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Frost_Rune_Tracing,0,runes
gxa_im_cft_run_604,Paragon Paralyze Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Paralyze_Rune_Tracing,0,runes
gxa_im_cft_run_605,Paragon Lightning Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Lightning_Rune_Tracing,0,runes
gxa_im_cft_run_606,Paragon Cold Iron Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Cold_Iron_Rune_Tracing,0,runes
gxa_im_cft_run_607,Paragon Hale Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Hale_Rune_Tracing,0,runes
gxa_im_cft_run_608,Paragon Silverite Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Silverite_Rune_Tracing,0,runes
gxa_im_cft_run_609,Paragon Slow Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Slow_Rune_Tracing,0,runes
gxa_im_cft_run_610,Paragon Barrier Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Barrier_Rune_Tracing,0,runes
gxa_im_cft_run_611,Paragon Stout Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Stout_Rune_Tracing,0,runes
gxa_im_cft_run_612,Paragon Tempest Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Tempest_Rune_Tracing,0,runes
gxa_im_cft_run_613,Paragon Immunity Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Immunity_Rune_Tracing,0,runes
gxa_im_cft_run_614,Paragon Reservoir Rune Tracing,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Reservoir_Rune_Tracing,0,runes
gxa_im_upg_run_ar1_arm,Novice Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Novice_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar1_con,Novice Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Novice_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar1_mis,Novice Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Novice_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar1_rst,Novice Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Novice_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar1_spl,Novice Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Novice_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_ar2_arm,Journeyman Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar2_con,Journeyman Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar2_mis,Journeyman Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar2_rst,Journeyman Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar2_spl,Journeyman Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Journeyman_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_ar3_arm,Expert Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Expert_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar3_con,Expert Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Expert_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar3_mis,Expert Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Expert_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar3_rst,Expert Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Expert_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar3_spl,Expert Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Expert_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_ar4_arm,Master Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Master_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar4_con,Master Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Master_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar4_mis,Master Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Master_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar4_rst,Master Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Master_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar4_spl,Master Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Master_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_ar5_arm,Grandmaster Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar5_con,Grandmaster Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar5_mis,Grandmaster Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar5_rst,Grandmaster Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar5_spl,Grandmaster Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Grandmaster_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_ar6_arm,Masterpiece Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar6_con,Masterpiece Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar6_mis,Masterpiece Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar6_rst,Masterpiece Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar6_spl,Masterpiece Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_ar7_arm,Paragon Barrier Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Barrier_Rune,0,runes.armor_runes
gxa_im_upg_run_ar7_con,Paragon Stout Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Stout_Rune,0,runes.armor_runes
gxa_im_upg_run_ar7_mis,Paragon Tempest Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Tempest_Rune,0,runes.armor_runes
gxa_im_upg_run_ar7_rst,Paragon Immunity Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Immunity_Rune,0,runes.armor_runes
gxa_im_upg_run_ar7_spl,Paragon Reservoir Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Reservoir_Rune,0,runes.armor_runes
gxa_im_upg_run_uni_dis,Evasion Rune,daoa,,,https://dragonage.fandom.com/wiki/Evasion_Rune,0,runes.armor_runes
gxa_im_upg_run_uni_ele,Amplification Rune,daoa,,,https://dragonage.fandom.com/wiki/Amplification_Rune,0,runes.armor_runes
gxa_im_upg_run_uni_fat,Endurance Rune,daoa,,,https://dragonage.fandom.com/wiki/Endurance_Rune,0,runes.armor_runes
gxa_im_upg_run_uni_flk,Diligence Rune,daoa,,,https://dragonage.fandom.com/wiki/Diligence_Rune,0,runes.armor_runes
gxa_im_upg_cry_uni_crt,Intensifying Rune,daoa,,,https://dragonage.fandom.com/wiki/Intensifying_Rune,0,runes.weapon_runes
gxa_im_upg_cry_uni_ele,Elemental Rune,daoa,,,https://dragonage.fandom.com/wiki/Elemental_Rune,0,runes.weapon_runes
gxa_im_upg_cry_uni_has,Momentum Rune,daoa,,,https://dragonage.fandom.com/wiki/Momentum_Rune,0,runes.weapon_runes
gxa_im_upg_cry_uni_thr,Menacing Rune,daoa,,,https://dragonage.fandom.com/wiki/Menacing_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_chr,Masterpiece Lightning Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Lightning_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_cir,Masterpiece Cold Iron Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Cold_Iron_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_dwe,Masterpiece Dweomer Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Dweomer_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_flm,Masterpiece Flame Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Flame_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_frs,Masterpiece Frost Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Frost_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_hal,Masterpiece Hale Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Hale_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_par,Masterpiece Paralyze Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Paralyze_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_sil,Masterpiece Silverite Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Silverite_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp6_slw,Masterpiece Slow Rune,daoa,,,https://dragonage.fandom.com/wiki/Masterpiece_Slow_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp7_chr,Paragon Lightning Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Lightning_Rune,0,runes.weapon_runes
gxa_im_upg_run_wp7_cir,Paragon Cold Iron Rune,daoa,,,https://dragonage.fandom.com/wiki/Paragon_Cold_Iron_Rune,0,runes.weapon_runes
