resref,name,game,material_family,material_target,wiki_url,stackable,category
urn270im_research,Genitivi's Research,dao,,,https://dragonage.fandom.com/wiki/Genitivi%27s_Research,0,plot_items
vgk100im_catgut,Catgut,dao,,,https://dragonage.fandom.com/wiki/Catgut,0,plot_items
vgk100im_dragon_egg_fresh,Fresh Dragon Egg,dao,,,https://dragonage.fandom.com/wiki/Fresh_Dragon_Egg,0,plot_items
vgk100im_dragonbone,Eldest Dragonbone,dao,,,https://dragonage.fandom.com/wiki/Eldest_Dragonbone,0,plot_items
vgk100im_golem_shell,Inferno Golem Shell,dao,,,https://dragonage.fandom.com/wiki/Inferno_Golem_Shell,0,plot_items
vgk100im_heartwood,Heartwood,dao,,,https://dragonage.fandom.com/wiki/Heartwood,0,plot_items
vgk100im_iron,Iron Ore,dao,,,https://dragonage.fandom.com/wiki/Iron_Ore,0,plot_items
vgk100im_iron_pure,Pure Iron,dao,,,https://dragonage.fandom.com/wiki/Pure_Iron,0,plot_items
vgk100im_lyrium_sand,Lyrium Sand,dao,,,https://dragonage.fandom.com/wiki/Lyrium_Sand,0,plot_items
vgk100im_oil,Oil,dao,,,https://dragonage.fandom.com/wiki/Oil,0,plot_items
vgk100im_silverite,Silverite Ore,dao,,,https://dragonage.fandom.com/wiki/Silverite_Ore,0,plot_items
vgk100im_veridium,Veridium Ore,dao,,,https://dragonage.fandom.com/wiki/Veridium_Ore,0,plot_items
vgk100im_wool_padding,Wool Padding,dao,,,https://dragonage.fandom.com/wiki/Wool_Padding,0,plot_items
vgk310ip_key_crypt_ent,Key to the Crypt,dao,,,https://dragonage.fandom.com/wiki/Key_to_the_Crypt,0,plot_items
vgk320ip_puzkey_haakon,Key of Haakon,dao,,,https://dragonage.fandom.com/wiki/Key_of_Haakon,0,plot_items
vgk320ip_puzkey_kiviel,Key of Kiveal,dao,,,https://dragonage.fandom.com/wiki/Key_of_Kiveal,0,plot_items
vgk320ip_puzkey_korth,Key of Korth,dao,,,https://dragonage.fandom.com/wiki/Key_of_Korth,0,plot_items
vgk320ip_puzkey_thelady,Key of the Lady,dao,,,https://dragonage.fandom.com/wiki/Key_of_the_Lady,0,plot_items
vgk330ip_korth_dicon,Corrupted Icon,dao,,,https://dragonage.fandom.com/wiki/Corrupted_Icon,0,plot_items
vgk330ip_korth_gicon,Golden Idol of Korth,dao,,,https://dragonage.fandom.com/wiki/Golden_Idol_of_Korth,0,plot_items
gen_im_upg_cry_exp_dwe,Expert Dweomer Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Dweomer_Rune,0,runes.weapon_runes
gen_im_upg_cry_exp_flm,Expert Flame Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Flame_Rune,0,runes.weapon_runes
gen_im_upg_cry_exp_frs,Expert Frost Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Frost_Rune,0,runes.weapon_runes
gen_im_upg_cry_exp_par,Expert Paralyze Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Paralyze_Rune,0,runes.weapon_runes
gen_im_upg_cry_gdm_dwe,Grandmaster Dweomer Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Dweomer_Rune,0,runes.weapon_runes
gen_im_upg_cry_gdm_flm,Grandmaster Flame Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Flame_Rune,0,runes.weapon_runes
gen_im_upg_cry_gdm_frs,Grandmaster Frost Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Frost_Rune,0,runes.weapon_runes
gen_im_upg_cry_gdm_par,Grandmaster Paralyze Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Paralyze_Rune,0,runes.weapon_runes
gen_im_upg_cry_jny_dwe,Journeyman Dweomer Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Dweomer_Rune,0,runes.weapon_runes
gen_im_upg_cry_jny_flm,Journeyman Flame Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Flame_Rune,0,runes.weapon_runes
gen_im_upg_cry_jny_frs,Journeyman Frost Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Frost_Rune,0,runes.weapon_runes
gen_im_upg_cry_jny_par,Journeyman Paralyze Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Paralyze_Rune,0,runes.weapon_runes
gen_im_upg_cry_mas_dwe,Master Dweomer Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Dweomer_Rune,0,runes.weapon_runes
gen_im_upg_cry_mas_flm,Master Flame Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Flame_Rune,0,runes.weapon_runes
gen_im_upg_cry_mas_frs,Master Frost Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Frost_Rune,0,runes.weapon_runes
gen_im_upg_cry_mas_par,Master Paralyze Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Paralyze_Rune,0,runes.weapon_runes
gen_im_upg_cry_nov_dwe,Novice Dweomer Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Dweomer_Rune,0,runes.weapon_runes
gen_im_upg_cry_nov_flm,Novice Flame Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Flame_Rune,0,runes.weapon_runes
gen_im_upg_cry_nov_frs,Novice Frost Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Frost_Rune,0,runes.weapon_runes
gen_im_upg_cry_nov_par,Novice Paralyze Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Paralyze_Rune,0,runes.weapon_runes
gen_im_upg_run_exp_chr,Expert Lightning Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Lightning_Rune,0,runes.weapon_runes
gen_im_upg_run_exp_cir,Expert Cold Iron Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Cold_Iron_Rune,0,runes.weapon_runes
gen_im_upg_run_exp_hal,Expert Hale Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Hale_Rune,0,runes.weapon_runes
gen_im_upg_run_exp_sil,Expert Silverite Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Silverite_Rune,0,runes.weapon_runes
gen_im_upg_run_exp_slw,Expert Slow Rune,dao,,,https://dragonage.fandom.com/wiki/Expert_Slow_Rune,0,runes.weapon_runes
gen_im_upg_run_gdm_chr,Grandmaster Lightning Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Lightning_Rune,0,runes.weapon_runes
gen_im_upg_run_gdm_cir,Grandmaster Cold Iron Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Cold_Iron_Rune,0,runes.weapon_runes
gen_im_upg_run_gdm_hal,Grandmaster Hale Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Hale_Rune,0,runes.weapon_runes
gen_im_upg_run_gdm_sil,Grandmaster Silverite Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Silverite_Rune,0,runes.weapon_runes
gen_im_upg_run_gdm_slw,Grandmaster Slow Rune,dao,,,https://dragonage.fandom.com/wiki/Grandmaster_Slow_Rune,0,runes.weapon_runes
gen_im_upg_run_jny_chr,Journeyman Lightning Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Lightning_Rune,0,runes.weapon_runes
gen_im_upg_run_jny_cir,Journeyman Cold Iron Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Cold_Iron_Rune,0,runes.weapon_runes
gen_im_upg_run_jny_hal,Journeyman Hale Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Hale_Rune,0,runes.weapon_runes
gen_im_upg_run_jny_sil,Journeyman Silverite Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Silverite_Rune,0,runes.weapon_runes
gen_im_upg_run_jny_slw,Journeyman Slow Rune,dao,,,https://dragonage.fandom.com/wiki/Journeyman_Slow_Rune,0,runes.weapon_runes
gen_im_upg_run_mas_chr,Master Lightning Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Lightning_Rune,0,runes.weapon_runes
gen_im_upg_run_mas_cir,Master Cold Iron Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Cold_Iron_Rune,0,runes.weapon_runes
gen_im_upg_run_mas_hal,Master Hale Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Hale_Rune,0,runes.weapon_runes
gen_im_upg_run_mas_sil,Master Silverite Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Silverite_Rune,0,runes.weapon_runes
gen_im_upg_run_mas_slw,Master Slow Rune,dao,,,https://dragonage.fandom.com/wiki/Master_Slow_Rune,0,runes.weapon_runes
gen_im_upg_run_nov_chr,Novice Lightning Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Lightning_Rune,0,runes.weapon_runes
gen_im_upg_run_nov_cir,Novice Cold Iron Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Cold_Iron_Rune,0,runes.weapon_runes
gen_im_upg_run_nov_hal,Novice Hale Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Hale_Rune,0,runes.weapon_runes
gen_im_upg_run_nov_sil,Novice Silverite Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Silverite_Rune,0,runes.weapon_runes
gen_im_upg_run_nov_slw,Novice Slow Rune,dao,,,https://dragonage.fandom.com/wiki/Novice_Slow_Rune,0,runes.weapon_runes
shl_arm_fir_00,Large Chipped Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Chipped_Fire_Crystal,0,shale_crystals.large
shl_arm_fir_01,Large Flawed Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawed_Fire_Crystal,0,shale_crystals.large
shl_arm_fir_02,Large Clear Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Clear_Fire_Crystal,0,shale_crystals.large
shl_arm_fir_03,Large Flawless Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawless_Fire_Crystal,0,shale_crystals.large
shl_arm_fir_04,Large Brilliant Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Brilliant_Fire_Crystal,0,shale_crystals.large
shl_arm_ice_00,Large Chipped Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Chipped_Ice_Crystal,0,shale_crystals.large
shl_arm_ice_01,Large Flawed Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawed_Ice_Crystal,0,shale_crystals.large
shl_arm_ice_02,Large Clear Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Clear_Ice_Crystal,0,shale_crystals.large
shl_arm_ice_03,Large Flawless Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawless_Ice_Crystal,0,shale_crystals.large
shl_arm_ice_04,Large Brilliant Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Brilliant_Ice_Crystal,0,shale_crystals.large
shl_arm_lit_00,Large Chipped Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Chipped_Lightning_Crystal,0,shale_crystals.large
shl_arm_lit_01,Large Flawed Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawed_Lightning_Crystal,0,shale_crystals.large
shl_arm_lit_02,Large Clear Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Clear_Lightning_Crystal,0,shale_crystals.large
shl_arm_lit_03,Large Flawless Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawless_Lightning_Crystal,0,shale_crystals.large
shl_arm_lit_04,Large Brilliant Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Brilliant_Lightning_Crystal,0,shale_crystals.large
shl_arm_nat_00,Large Chipped Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Chipped_Natural_Crystal,0,shale_crystals.large
shl_arm_nat_01,Large Flawed Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawed_Natural_Crystal,0,shale_crystals.large
shl_arm_nat_02,Large Clear Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Clear_Natural_Crystal,0,shale_crystals.large
shl_arm_nat_03,Large Flawless Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawless_Natural_Crystal,0,shale_crystals.large
shl_arm_nat_04,Large Brilliant Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Brilliant_Natural_Crystal,0,shale_crystals.large
shl_arm_spi_00,Large Chipped Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Chipped_Spirit_Crystal,0,shale_crystals.large
shl_arm_spi_01,Large Flawed Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawed_Spirit_Crystal,0,shale_crystals.large
shl_arm_spi_02,Large Clear Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Clear_Spirit_Crystal,0,shale_crystals.large
shl_arm_spi_03,Large Flawless Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Flawless_Spirit_Crystal,0,shale_crystals.large
shl_arm_spi_04,Large Brilliant Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Large_Brilliant_Spirit_Crystal,0,shale_crystals.large
shl_wpn_fir_00,Small Chipped Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Chipped_Fire_Crystal,0,shale_crystals.small
shl_wpn_fir_01,Small Flawed Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawed_Fire_Crystal,0,shale_crystals.small
shl_wpn_fir_02,Small Clear Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Clear_Fire_Crystal,0,shale_crystals.small
shl_wpn_fir_03,Small Flawless Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawless_Fire_Crystal,0,shale_crystals.small
shl_wpn_fir_04,Small Brilliant Fire Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Brilliant_Fire_Crystal,0,shale_crystals.small
shl_wpn_ice_00,Small Chipped Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Chipped_Ice_Crystal,0,shale_crystals.small
shl_wpn_ice_01,Small Flawed Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawed_Ice_Crystal,0,shale_crystals.small
shl_wpn_ice_02,Small Clear Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Clear_Ice_Crystal,0,shale_crystals.small
shl_wpn_ice_03,Small Flawless Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawless_Ice_Crystal,0,shale_crystals.small
shl_wpn_ice_04,Small Brilliant Ice Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Brilliant_Ice_Crystal,0,shale_crystals.small
shl_wpn_lit_00,Small Chipped Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Chipped_Lightning_Crystal,0,shale_crystals.small
shl_wpn_lit_01,Small Flawed Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawed_Lightning_Crystal,0,shale_crystals.small
shl_wpn_lit_02,Small Clear Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Clear_Lightning_Crystal,0,shale_crystals.small
shl_wpn_lit_03,Small Flawless Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawless_Lightning_Crystal,0,shale_crystals.small
shl_wpn_lit_04,Small Brilliant Lightning Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Brilliant_Lightning_Crystal,0,shale_crystals.small
shl_wpn_nat_00,Small Chipped Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Chipped_Natural_Crystal,0,shale_crystals.small
shl_wpn_nat_01,Small Flawed Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawed_Natural_Crystal,0,shale_crystals.small
shl_wpn_nat_02,Small Clear Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Clear_Natural_Crystal,0,shale_crystals.small
shl_wpn_nat_03,Small Flawless Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawless_Natural_Crystal,0,shale_crystals.small
shl_wpn_nat_04,Small Brilliant Natural Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Brilliant_Natural_Crystal,0,shale_crystals.small
shl_wpn_spi_00,Small Chipped Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Chipped_Spirit_Crystal,0,shale_crystals.small
shl_wpn_spi_01,Small Flawed Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawed_Spirit_Crystal,0,shale_crystals.small
shl_wpn_spi_02,Small Clear Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Clear_Spirit_Crystal,0,shale_crystals.small
shl_wpn_spi_03,Small Flawless Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Flawless_Spirit_Crystal,0,shale_crystals.small
shl_wpn_spi_04,Small Brilliant Spirit Crystal,dao,,,https://dragonage.fandom.com/wiki/Small_Brilliant_Spirit_Crystal,0,shale_crystals.small
cir220cr_templar_shield,Possessed Templar,dao,,,,0,shields
den300cr_ran_tev_shield,Tevinter Soldier,dao,,,,0,shields
den511cr_howe_guard_shield,Howe Guard,dao,,,,0,shields
dencr_gen_soldier_shield,Soldier,dao,,,,0,shields
disciple_alpha_axe_shield,Disciple Alpha,dao,,,,0,shields
disciple_axe_shield,Disciple,dao,,,,0,shields
disciple_lsword_shield,Disciple,dao,,,,0,shields
disciple_mace_shield,Disciple,dao,,,,0,shields
drk_im_arm_shd_kit_red,Redcliffe Shield,dao,,shield,https://dragonage.fandom.com/wiki/Redcliffe_Shield_(Darkspawn_Chronicles),0,shields
genip_statue_shield,Statue,dao,,,,0,shields
genlock_sbow_dagger_shield,Genlock,dao,,,,0,shields
gib100cr_skeleton_shield,Mangled Corpse,dao,,,,0,shields
gib_im_arm_shd_twr_001,The Crafthall's Wall,dao,,shield,https://dragonage.fandom.com/wiki/The_Crafthall%27s_Wall,0,shields
gwb_im_arm_shd_kit_met,Metal Kite Shield,dao,metal,shield,https://dragonage.fandom.com/wiki/Metal_Kite_Shield,0,shields
gwb_im_arm_shd_lrg_tev,Grey Warden Shield,dao,,shield,https://dragonage.fandom.com/wiki/Grey_Warden_Shield,0,shields
gwb_im_arm_shd_smal_gry,Warden Recruit Shield,dao,,shield,https://dragonage.fandom.com/wiki/Warden_Recruit_Shield,0,shields
gwb_im_arm_shd_sml_wdn1,Warden Scout Shield,dao,wood,shield,,0,shields
gwb_im_arm_shd_twr_met,Heavy Metal Shield,dao,metal,shield,https://dragonage.fandom.com/wiki/Heavy_Metal_Shield,0,shields
gwb_im_arm_shd_twr_wdn1,Warden Tower Shield,dao,wood,shield,https://dragonage.fandom.com/wiki/Warden_Tower_Shield,0,shields
hurlock_alpha_axe_shield,Hurlock Alpha,dao,,,,0,shields
hurlock_axe_shield,Hurlock,dao,,,,0,shields
hurlock_lsword_shield,Hurlock,dao,,,,0,shields
hurlock_mace_shield,Hurlock,dao,,,,0,shields
kcc_im_arm_shd_kit_cai,Cailan's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Cailan%27s_Shield,0,shields
lel_im_arm_shd_twr_01,Half-Cask Ward,dao,,shield,https://dragonage.fandom.com/wiki/Half-Cask_Ward,0,shields
prm000im_bulwarktk,Bulwark of the True King (Origins),dao,,,https://dragonage.fandom.com/wiki/Bulwark_of_the_True_King_(Origins),0,shields
val_im_arm_shd_twr_mrc,King Maric's Shield,dao,,shield,https://dragonage.fandom.com/wiki/King_Maric%27s_Shield,0,shields
zz_gwb_im_arm_shd_lrg_war,Warden's Large Shield,dao,,shield,,0,shields
zz_gwb_im_arm_shd_sml_war,Warden's Shield,dao,,shield,,0,shields
zzz_gen_im_arm_shd_kit,Warden Shield,dao,,shield,,0,shields
zzz_gen_im_arm_shd_lrg,Large Wooden Round Shield,dao,wood,shield,,0,shields
gen_im_arm_shd_smal_gry,Warden Recruit Shield,dao,,shield,https://dragonage.fandom.com/wiki/Warden_Recruit_Shield,0,shields.bucklers
gen_im_arm_shd_sml_aed,Aeducan Shield,dao,,shield,https://dragonage.fandom.com/wiki/Aeducan_Shield_(buckler),0,shields.bucklers
gen_im_arm_shd_sml_car,Caridin's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Caridin%27s_Shield,0,shields.bucklers
gen_im_arm_shd_sml_cln,Clan Shield,dao,,shield,https://dragonage.fandom.com/wiki/Clan_Shield,0,shields.bucklers
gen_im_arm_shd_sml_crt,Carta Shield,dao,,shield,https://dragonage.fandom.com/wiki/Carta_Shield,0,shields.bucklers
gen_im_arm_shd_sml_crw,Crow Shield,dao,,shield,https://dragonage.fandom.com/wiki/Crow_Shield,0,shields.bucklers
gen_im_arm_shd_sml_dal,Dalish Shield,dao,,shield,https://dragonage.fandom.com/wiki/Dalish_Shield,0,shields.bucklers
gen_im_arm_shd_sml_drk,Small Darkspawn Shield,dao,,shield,https://dragonage.fandom.com/wiki/Small_Darkspawn_Shield_(Origins),0,shields.bucklers
gen_im_arm_shd_sml_gor,Gorim's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Gorim%27s_Shield,0,shields.bucklers
gen_im_arm_shd_sml_har,Harrowmont Guard Shield,dao,,shield,https://dragonage.fandom.com/wiki/Harrowmont_Guard_Shield,0,shields.bucklers
gen_im_arm_shd_sml_how,Howe Guard Shield,dao,,shield,https://dragonage.fandom.com/wiki/Howe_Guard_Shield,0,shields.bucklers
gen_im_arm_shd_sml_knf,Bloodstained Shield,dao,,shield,https://dragonage.fandom.com/wiki/Bloodstained_Shield,0,shields.bucklers
gen_im_arm_shd_sml_met,Small Metal Round Shield,dao,metal,shield,https://dragonage.fandom.com/wiki/Small_Metal_Round_Shield,0,shields.bucklers
gen_im_arm_shd_sml_mth,Mythal's Blessing,dao,,shield,https://dragonage.fandom.com/wiki/Mythal%27s_Blessing,0,shields.bucklers
gen_im_arm_shd_sml_ruk,Ruck's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Ruck%27s_Shield,0,shields.bucklers
gen_im_arm_shd_sml_wdn,Small Shield,dao,wood,shield,https://dragonage.fandom.com/wiki/Small_Shield,0,shields.bucklers
gen_im_arm_shd_twr_att,Earthheart's Portable Bulwark,dao,,shield,https://dragonage.fandom.com/wiki/Earthheart%27s_Portable_Bulwark,0,shields.heavy
gen_im_arm_shd_twr_den,Denerim Guard Shield,dao,,shield,https://dragonage.fandom.com/wiki/Denerim_Guard_Shield,0,shields.heavy
gen_im_arm_shd_twr_how,Howe's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Howe%27s_Shield,0,shields.heavy
gen_im_arm_shd_twr_kng,King's Shield,dao,,shield,https://dragonage.fandom.com/wiki/King%27s_Shield,0,shields.heavy
gen_im_arm_shd_twr_lcs,Greagoir's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Greagoir%27s_Shield,0,shields.heavy
gen_im_arm_shd_twr_met,Heavy Metal Shield,dao,metal,shield,https://dragonage.fandom.com/wiki/Heavy_Metal_Shield,0,shields.heavy
gen_im_arm_shd_twr_rev,Fade Wall,dao,,shield,https://dragonage.fandom.com/wiki/Fade_Wall,0,shields.heavy
gen_im_arm_shd_twr_wdn,Heavy Wooden Shield,dao,wood,shield,https://dragonage.fandom.com/wiki/Heavy_Wooden_Shield,0,shields.heavy
gen_im_arm_shd_twr_wrd,Duncan's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Duncan%27s_Shield,0,shields.heavy
gen_im_arm_shd_kit_com,Knight-Commander's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Knight-Commander%27s_Shield,0,shields.kite
gen_im_arm_shd_kit_cus,Cousland Guard Shield,dao,,shield,https://dragonage.fandom.com/wiki/Cousland_Guard_Shield,0,shields.kite
gen_im_arm_shd_kit_eam,Eamon's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Eamon%27s_Shield,0,shields.kite
gen_im_arm_shd_kit_hig,Shield of Highever,dao,,shield,https://dragonage.fandom.com/wiki/Shield_of_Highever,0,shields.kite
gen_im_arm_shd_kit_lgd,Loghain's Guardsmen,dao,,shield,https://dragonage.fandom.com/wiki/Loghain%27s_Guardsmen,0,shields.kite
gen_im_arm_shd_kit_log,Loghain's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Loghain%27s_Shield,0,shields.kite
gen_im_arm_shd_kit_met,Metal Kite Shield,dao,metal,shield,https://dragonage.fandom.com/wiki/Metal_Kite_Shield,0,shields.kite
gen_im_arm_shd_kit_new,Havard's Aegis,dao,,shield,https://dragonage.fandom.com/wiki/Havard%27s_Aegis,0,shields.kite
gen_im_arm_shd_kit_rde,Redcliffe Elite Shield,dao,,shield,https://dragonage.fandom.com/wiki/Redcliffe_Elite_Shield,0,shields.kite
gen_im_arm_shd_kit_red,Redcliffe Shield,dao,,shield,https://dragonage.fandom.com/wiki/Redcliffe_Shield_(Origins),0,shields.kite
gen_im_arm_shd_kit_swf,Swiftrunner's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Swiftrunner%27s_Shield,0,shields.kite
gen_im_arm_shd_kit_tmp,Templar Shield,dao,,shield,https://dragonage.fandom.com/wiki/Templar_Shield,0,shields.kite
gen_im_arm_shd_kit_wdn,Wooden Kite Shield,dao,wood,shield,https://dragonage.fandom.com/wiki/Wooden_Kite_Shield,0,shields.kite
vgk100im_heartwood_shield,Heartwood Shield,dao,,,https://dragonage.fandom.com/wiki/Heartwood_Shield,0,shields.kite
gen_im_arm_shd_lrg_aed,Aeducan Shield,dao,,shield,https://dragonage.fandom.com/wiki/Aeducan_Shield_(targe),0,shields.targes
gen_im_arm_shd_lrg_aef,Aeducan Family Shield,dao,,shield,https://dragonage.fandom.com/wiki/Aeducan_Family_Shield,0,shields.targes
gen_im_arm_shd_lrg_bra,Branka's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Branka%27s_Shield,0,shields.targes
gen_im_arm_shd_lrg_chm,Champion's Shield,dao,,shield,https://dragonage.fandom.com/wiki/Champion%27s_Shield,0,shields.targes
gen_im_arm_shd_lrg_drk,Large Darkspawn Shield,dao,,shield,https://dragonage.fandom.com/wiki/Large_Darkspawn_Shield_(Origins),0,shields.targes
gen_im_arm_shd_lrg_dwv,Dwarven Large Round Shield,dao,,shield,https://dragonage.fandom.com/wiki/Dwarven_Large_Round_Shield,0,shields.targes
gen_im_arm_shd_lrg_leg,Shield of the Legion,dao,,shield,https://dragonage.fandom.com/wiki/Shield_of_the_Legion,0,shields.targes
gen_im_arm_shd_lrg_rev,Dead Coat of Arms,dao,,shield,https://dragonage.fandom.com/wiki/Dead_Coat_of_Arms,0,shields.targes
gen_im_arm_shd_lrg_tev,Tevinter Shield,dao,,shield,https://dragonage.fandom.com/wiki/Tevinter_Shield,0,shields.targes
gen_im_arm_shd_lrg_wdn,Large Wooden Round Shield,dao,wood,shield,https://dragonage.fandom.com/wiki/Large_Wooden_Round_Shield,0,shields.targes
cir100ip_lt_tome1,Tome of Spirit Personages,dao,,,,0,tomes
gen_im_qck_book_attribute,Tome of the Mortal Vessel,dao,,,https://dragonage.fandom.com/wiki/Tome_of_the_Mortal_Vessel,0,tomes
gen_im_qck_book_attribute2,Greater Tome of the Mortal Vessel,dao,,,https://dragonage.fandom.com/wiki/Greater_Tome_of_the_Mortal_Vessel,0,tomes
gen_im_qck_book_formari,Formari Tome,dao,,,https://dragonage.fandom.com/wiki/Formari_Tome,0,tomes
gen_im_qck_book_prm1,Formari Tome,dao,,,https://dragonage.fandom.com/wiki/Formari_Tome,0,tomes
gen_im_qck_book_skill,Tome of Skill and Sundry,dao,,,https://dragonage.fandom.com/wiki/Tome_of_Skill_and_Sundry,0,tomes
gen_im_qck_book_talentm,Tome of Arcane Technique,dao,,,https://dragonage.fandom.com/wiki/Tome_of_Arcane_Technique,0,tomes
gen_im_qck_book_talentw,Tome of Physical Technique,dao,,,https://dragonage.fandom.com/wiki/Tome_of_Physical_Technique,0,tomes
